機台編號,發生時間,時間區間(分),運轉狀態,運轉狀態群組,生產狀態,工號,累積生產數,生產數,巡機員,異常訊息
PA13,2016/11/14 09:43,13.35,自動運轉中,生產,生產,V161006,4539,87,121,
PA13,2016/11/14 09:57,4,異常,異常,生產,V161006,4626,0,121,無料異常
PA13,2016/11/14 10:01,4.52,自動運轉中,生產,生產,V161006,4626,27,121,
PA13,2016/11/14 10:05,1.17,異常,異常,生產,V161006,4653,0,121,傳動軸前端異常
PA13,2016/11/14 10:06,10.83,自動運轉中,生產,生產,V161006,4653,71,121,
PA13,2016/11/14 10:17,4.85,異常,異常,生產,V161006,4724,0,121,無料異常
PA13,2016/11/14 10:22,0.67,自動運轉中,生產,生產,V161006,4724,3,121,
PA13,2016/11/14 10:23,1.83,異常,異常,生產,V161006,4727,0,121,推料異常
PA13,2016/11/14 10:25,0.17,自動運轉中,生產,生產,V161006,4727,1,121,
PA13,2016/11/14 10:25,1.67,異常,異常,生產,V161006,4728,1,121,無料異常
PA13,2016/11/14 10:26,0.67,自動運轉中,生產,生產,V161006,4729,4,121,
PA13,2016/11/14 10:27,0.5,異常,異常,生產,V161006,4733,0,121,推料異常
PA13,2016/11/14 10:28,1.83,自動運轉中,生產,生產,V161006,4733,11,121,
PA13,2016/11/14 10:29,0.33,異常,異常,生產,V161006,4744,0,121,無料異常
PA13,2016/11/14 10:30,0.33,自動運轉中,生產,生產,V161006,4744,1,121,
PA13,2016/11/14 10:30,4.18,異常,異常,生產,V161006,4745,0,121,無料異常
PA13,2016/11/14 10:34,20.35,自動運轉中,生產,生產,V161006,4745,133,121,
PA13,2016/11/14 10:55,0.5,異常,異常,生產,V161006,4878,1,121,傳動軸前端異常
PA13,2016/11/14 10:55,3.17,自動運轉中,生產,生產,V161006,4879,9,121,
PA13,2016/11/14 10:58,31.3,運轉停止,調機,調機,V161006,4888,0,121,
PA13,2016/11/14 11:30,56.22,斷線,關機,調機,V161006,4888,0,121,
PA13,2016/11/14 12:26,43.72,運轉停止,調機,調機,V161006,4888,1,121,
PA13,2016/11/14 13:09,1.67,自動運轉中,生產,調機,V161006,4889,10,121,
PA13,2016/11/14 13:11,2.83,異常,異常,生產,V161006,4899,0,121,傳動軸前端異常
PA13,2016/11/14 13:14,2.67,自動運轉中,生產,生產,V161006,4899,17,121,
PA13,2016/11/14 13:17,11.68,異常,異常,生產,V161006,4916,0,121,傳動軸前端異常
PA13,2016/11/14 13:28,21.53,自動運轉中,生產,生產,V161006,4916,141,121,
PA13,2016/11/14 13:50,2.83,異常,異常,生產,V161006,5057,0,121,傳動軸前端異常
PA13,2016/11/14 13:53,8.17,自動運轉中,生產,生產,V161006,5057,53,121,
PA13,2016/11/14 14:01,1,異常,異常,生產,V161006,5110,2,121,傳動軸前端異常
PA13,2016/11/14 14:02,1.85,自動運轉中,生產,生產,V161006,5112,10,121,
PA13,2016/11/14 14:04,2.33,異常,異常,生產,V161006,5122,0,121,傳動軸前端異常
PA13,2016/11/14 14:06,7,自動運轉中,生產,生產,V161006,5122,45,121,
PA13,2016/11/14 14:13,1.83,異常,異常,生產,V161006,5167,0,121,傳動軸前端異常
PA13,2016/11/14 14:15,0.83,自動運轉中,生產,生產,V161006,5167,5,121,
PA13,2016/11/14 14:16,0.83,異常,異常,生產,V161006,5172,2,121,無料異常
PA13,2016/11/14 14:17,24.03,自動運轉中,生產,生產,V161006,5174,156,121,
PA13,2016/11/14 14:41,0.83,異常,異常,生產,V161006,5330,0,121,傳動軸前端異常
PA13,2016/11/14 14:41,23.03,自動運轉中,生產,生產,V161006,5330,150,121,
PA13,2016/11/14 15:04,1,異常,異常,生產,V161006,5480,0,121,傳動軸前端異常
PA13,2016/11/14 15:05,3.67,自動運轉中,生產,生產,V161006,5480,24,121,
PA13,2016/11/14 15:09,0.5,異常,異常,生產,V161006,5504,1,121,傳動軸前端異常
PA13,2016/11/14 15:10,4,自動運轉中,生產,生產,V161006,5505,25,121,
PA13,2016/11/14 15:14,0.18,自動空沖運轉中,異常,生產,V161006,5530,0,121,
PA13,2016/11/14 15:14,9.17,自動運轉中,生產,生產,V161006,5530,60,121,
PA13,2016/11/14 15:23,1,異常,異常,生產,V161006,5590,1,121,無料異常
PA13,2016/11/14 15:24,0.33,自動運轉中,生產,生產,V161006,5591,2,121,
PA13,2016/11/14 15:24,1,異常,異常,生產,V161006,5593,1,121,推料異常
PA13,2016/11/14 15:25,7.35,自動運轉中,生產,生產,V161006,5594,37,121,
PA13,2016/11/14 15:33,208.83,運轉停止,調機,調機,V161006,5631,1,121,
PA13,2016/11/14 19:01,738.75,斷線,關機,調機,V161006,5632,0,121,
PA13,2016/11/15 07:20,31.7,運轉停止,調機,調機,V161006,5632,1,121,
PA13,2016/11/15 07:52,8.18,自動運轉中,生產,調機,V161006,5633,52,121,
PA13,2016/11/15 08:00,1,異常,異常,生產,V161006,5685,0,121,無料異常
PA13,2016/11/15 08:01,2.83,自動運轉中,生產,生產,V161006,5685,18,121,
PA13,2016/11/15 08:04,1.85,異常,異常,生產,V161006,5703,0,121,無料異常
PA13,2016/11/15 08:06,2.17,自動運轉中,生產,生產,V161006,5703,13,121,
PA13,2016/11/15 08:08,1.17,異常,異常,生產,V161006,5716,1,121,推料異常
PA13,2016/11/15 08:09,12.35,自動運轉中,生產,生產,V161006,5717,78,121,
PA13,2016/11/15 08:21,1.67,異常,異常,生產,V161006,5795,1,121,傳動軸前端異常
PA13,2016/11/15 08:23,23.68,自動運轉中,生產,生產,V161006,5796,153,121,
PA13,2016/11/15 08:47,1.85,異常,異常,生產,V161006,5949,0,121,無料異常
PA13,2016/11/15 08:49,2.33,自動運轉中,生產,生產,V161006,5949,15,121,
PA13,2016/11/15 08:51,1.17,異常,異常,生產,V161006,5964,1,121,傳動軸前端異常
PA13,2016/11/15 08:52,2.33,自動運轉中,生產,生產,V161006,5965,15,121,
PA13,2016/11/15 08:55,1,異常,異常,生產,V161006,5980,0,121,推料異常
PA13,2016/11/15 08:56,56.07,自動運轉中,生產,生產,V161006,5980,367,121,
PA13,2016/11/15 09:52,8,異常,異常,生產,V161006,6347,1,121,傳動軸前端異常
PA13,2016/11/15 10:00,11.02,自動運轉中,生產,生產,V161006,6348,71,121,
PA13,2016/11/15 10:11,0.5,異常,異常,生產,V161006,6419,1,121,傳動軸前端異常
PA13,2016/11/15 10:11,9.18,自動運轉中,生產,生產,V161006,6420,59,121,
PA13,2016/11/15 10:20,0.33,異常,異常,生產,V161006,6479,0,121,傳動軸前端異常
PA13,2016/11/15 10:21,48.38,自動運轉中,生產,生產,V161006,6479,316,121,
PA13,2016/11/15 11:09,1.35,異常,異常,生產,V161006,6795,0,121,傳動軸前端異常
PA13,2016/11/15 11:10,0.17,自動運轉中,生產,生產,V161006,6795,1,121,
PA13,2016/11/15 11:11,4.67,異常,異常,生產,V161006,6796,0,121,傳動軸前端異常
PA13,2016/11/15 11:15,7.17,自動運轉中,生產,生產,V161006,6796,45,121,
PA13,2016/11/15 11:22,0.17,自動空沖RDY,異常,生產,V161006,6841,1,121,傳動軸前端異常
PA13,2016/11/15 11:23,1.68,自動運轉中,生產,生產,V161006,6842,8,121,
PA13,2016/11/15 11:24,0.17,自動RDY,異常,生產,V161006,6850,1,121,
PA13,2016/11/15 11:24,3.17,自動運轉中,生產,生產,V161006,6851,20,121,
PA13,2016/11/15 11:28,2.08,自動RDY,關機準備,生產,V161006,6871,0,121,
PA13,2016/11/15 11:30,57.83,斷線,關機,生產,V161006,6871,0,121,
PA13,2016/11/15 12:27,1.83,自動RDY,開機準備,生產,V161006,6871,0,121,
PA13,2016/11/15 12:29,4.85,自動運轉中,生產,生產,V161006,6871,29,121,
PA13,2016/11/15 12:34,7.83,異常,異常,生產,V161006,6900,1,121,傳動軸前端異常
PA13,2016/11/15 12:42,8.35,自動運轉中,生產,生產,V161006,6901,54,121,
PA13,2016/11/15 12:50,3.33,異常,異常,生產,V161006,6955,0,121,傳動軸前端異常
PA13,2016/11/15 12:54,7.85,自動運轉中,生產,生產,V161006,6955,50,121,
PA13,2016/11/15 13:01,2.67,異常,異常,生產,V161006,7005,3,121,無料異常
PA13,2016/11/15 13:04,2.33,自動運轉中,生產,生產,V161006,7008,15,121,
PA13,2016/11/15 13:06,1.33,異常,異常,生產,V161006,7023,1,121,傳動軸前端異常
PA13,2016/11/15 13:08,2,自動運轉中,生產,生產,V161006,7024,13,121,
PA13,2016/11/15 13:10,1.17,異常,異常,生產,V161006,7037,0,121,傳動軸前端異常
PA13,2016/11/15 13:11,3.68,自動運轉中,生產,生產,V161006,7037,24,121,
PA13,2016/11/15 13:15,1,異常,異常,生產,V161006,7061,1,121,無料異常
PA13,2016/11/15 13:16,0.17,自動運轉中,生產,生產,V161006,7062,2,121,
PA13,2016/11/15 13:16,0.67,異常,異常,生產,V161006,7064,2,121,傳動軸前端異常
PA13,2016/11/15 13:17,0.17,自動運轉中,生產,調機,V161006,7066,0,121,
PA13,2016/11/15 13:17,0.83,異常,調機,調機,V161006,7066,0,121,
PA13,2016/11/15 13:18,0.5,自動運轉中,生產,調機,V161006,7066,3,121,
PA13,2016/11/15 13:18,44.05,異常,調機,調機,V161006,7069,3,121,
PA13,2016/11/15 14:02,300.6,半自動RDY,換型號,換型號,V161006,7072,0,121,
PA13,2016/11/15 19:03,,斷線,關機,換型號,V161006,7072,,121,
PA14,2016/11/1 07:13,1.33,斷線,關機,,,0,0,0,
PA14,2016/11/1 07:14,21.18,運轉停止,開機準備,生產,V160810,560,0,121,
PA14,2016/11/1 07:36,0.67,自動運轉中,生產,生產,V160810,560,3,121,
PA14,2016/11/1 07:36,3,異常,異常,生產,V160810,563,0,121,無料異常
PA14,2016/11/1 07:39,102.63,自動運轉中,生產,生產,V160810,563,555,121,
PA14,2016/11/1 09:22,6,異常,異常,生產,V160810,1118,0,121,無料異常
PA14,2016/11/1 09:28,3.67,自動運轉中,生產,生產,V160810,1118,19,121,
PA14,2016/11/1 09:32,0.83,異常,異常,生產,V160810,1137,0,121,工件長NG
PA14,2016/11/1 09:32,12.02,自動運轉中,生產,生產,V160810,1137,65,121,
PA14,2016/11/1 09:44,4.18,異常,異常,生產,V160810,1202,0,121,傳動軸前端異常
PA14,2016/11/1 09:49,10.5,自動運轉中,生產,生產,V160810,1202,56,121,
PA14,2016/11/1 09:59,1.33,異常,異常,生產,V160810,1258,0,121,傳動軸前端異常
PA14,2016/11/1 10:00,15.2,自動運轉中,生產,生產,V160810,1258,82,121,
PA14,2016/11/1 10:16,1.17,異常,異常,生產,V160810,1340,0,121,無料異常
PA14,2016/11/1 10:17,56.05,自動運轉中,生產,生產,V160810,1340,304,121,
PA14,2016/11/1 11:13,2.85,異常,異常,生產,V160810,1644,1,121,傳動軸前端異常
PA14,2016/11/1 11:16,5,自動運轉中,生產,生產,V160810,1645,26,121,
PA14,2016/11/1 11:21,1.83,異常,異常,生產,V160810,1671,0,121,傳動軸前端異常
PA14,2016/11/1 11:23,5.68,自動運轉中,生產,生產,V160810,1671,30,121,
PA14,2016/11/1 11:28,0.75,自動空沖RDY,關機準備,生產,V160810,1701,1,121,
PA14,2016/11/1 11:29,58.23,斷線,關機,生產,V160810,1702,0,121,
PA14,2016/11/1 12:27,2.67,自動空沖RDY,開機準備,生產,V160810,1702,1,121,
PA14,2016/11/1 12:30,38.88,自動運轉中,生產,生產,V160810,1703,210,121,
PA14,2016/11/1 13:09,4.17,異常,異常,生產,V160810,1913,0,121,無料異常
PA14,2016/11/1 13:13,3.5,自動運轉中,生產,生產,V160810,1913,17,121,
PA14,2016/11/1 13:16,0.83,異常,異常,生產,V160810,1930,0,121,工件長NG
PA14,2016/11/1 13:17,0.17,自動運轉中,生產,生產,V160810,1930,0,121,
PA14,2016/11/1 13:17,1.33,異常,異常,生產,V160810,1930,0,121,工件長NG
PA14,2016/11/1 13:19,102.8,自動運轉中,生產,生產,V160810,1930,554,121,
PA14,2016/11/1 15:02,6,異常,異常,生產,V160810,2484,0,121,無料異常
PA14,2016/11/1 15:08,3.17,自動運轉中,生產,生產,V160810,2484,17,121,
PA14,2016/11/1 15:11,1.33,異常,異常,生產,V160810,2501,0,121,無料異常
PA14,2016/11/1 15:12,6.52,自動運轉中,生產,生產,V160810,2501,35,121,
PA14,2016/11/1 15:19,1.67,異常,異常,生產,V160810,2536,1,121,工件長NG
PA14,2016/11/1 15:20,6.17,自動運轉中,生產,生產,V160810,2537,32,121,
PA14,2016/11/1 15:26,1.33,異常,異常,生產,V160810,2569,1,121,傳動軸前端異常
PA14,2016/11/1 15:28,0.83,自動運轉中,生產,生產,V160810,2570,4,121,
PA14,2016/11/1 15:29,2,異常,異常,生產,V160810,2574,0,121,工件長NG
PA14,2016/11/1 15:31,1.85,自動運轉中,生產,生產,V160810,2574,9,121,
PA14,2016/11/1 15:32,1.33,異常,異常,生產,V160810,2583,0,121,工件長NG
PA14,2016/11/1 15:34,15.02,自動運轉中,生產,生產,V160810,2583,80,121,
PA14,2016/11/1 15:49,1.83,異常,異常,生產,V160810,2663,0,121,無料異常
PA14,2016/11/1 15:51,4.67,自動運轉中,生產,生產,V160810,2663,25,121,
PA14,2016/11/1 15:55,1.5,異常,異常,生產,V160810,2688,1,121,推料異常
PA14,2016/11/1 15:57,2.17,自動運轉中,生產,生產,V160810,2689,11,121,
PA14,2016/11/1 15:59,1.33,異常,異常,生產,V160810,2700,0,121,無料異常
PA14,2016/11/1 16:00,0.17,自動運轉中,生產,生產,V160810,2700,0,121,
PA14,2016/11/1 16:00,0.35,異常,異常,生產,V160810,2700,1,121,工件長NG
PA14,2016/11/1 16:01,1.83,自動運轉中,生產,生產,V160810,2701,8,121,
PA14,2016/11/1 16:03,1,異常,異常,生產,V160810,2709,1,121,工件長NG
PA14,2016/11/1 16:04,3.33,自動運轉中,生產,生產,V160810,2710,18,121,
PA14,2016/11/1 16:07,1.67,異常,異常,生產,V160810,2728,0,121,推料異常
PA14,2016/11/1 16:09,0.17,自動運轉中,生產,生產,V160810,2728,1,121,
PA14,2016/11/1 16:09,3,異常,異常,生產,V160810,2729,0,121,無料異常
PA14,2016/11/1 16:12,1.83,自動運轉中,生產,生產,V160810,2729,9,121,
PA14,2016/11/1 16:14,0.67,異常,異常,生產,V160810,2738,0,121,無料異常
PA14,2016/11/1 16:14,5.02,自動運轉中,生產,生產,V160810,2738,27,121,
PA14,2016/11/1 16:19,1,異常,異常,生產,V160810,2765,0,121,工件長NG
PA14,2016/11/1 16:20,18.68,自動運轉中,生產,生產,V160810,2765,102,121,
PA14,2016/11/1 16:39,1.17,異常,異常,生產,V160810,2867,0,121,無料異常
PA14,2016/11/1 16:40,14.52,自動運轉中,生產,生產,V160810,2867,78,121,
PA14,2016/11/1 16:55,1.5,異常,異常,生產,V160810,2945,0,121,傳動軸前端異常
PA14,2016/11/1 16:56,1,自動運轉中,生產,生產,V160810,2945,6,121,
PA14,2016/11/1 16:57,1.17,異常,異常,生產,V160810,2951,0,121,工件短NG
PA14,2016/11/1 16:58,1.5,自動運轉中,生產,生產,V160810,2951,8,121,
PA14,2016/11/1 17:00,120.9,自動RDY,關機準備,生產,V160810,2959,1,121,
PA14,2016/11/1 19:01,738.17,斷線,關機,生產,V160810,2960,0,121,
PA14,2016/11/2 07:19,19.7,運轉停止,開機準備,生產,V160810,2960,0,121,
PA14,2016/11/2 07:39,11.02,自動運轉中,生產,生產,V160810,2960,58,121,
PA14,2016/11/2 07:50,4.17,異常,異常,生產,V160810,3018,0,121,傳動軸前端異常
PA14,2016/11/2 07:54,99.28,異常,調機,調機,V160810,3018,1,121,
PA14,2016/11/2 09:33,0.17,自動RDY,異常,生產,V160810,3019,0,121,
PA14,2016/11/2 09:33,2,自動運轉中,生產,生產,V160810,3019,8,121,
PA14,2016/11/2 09:35,0.5,異常,異常,生產,V160810,3027,1,121,KV退料板異常
PA14,2016/11/2 09:36,4.17,自動運轉中,生產,生產,V160810,3028,21,121,
PA14,2016/11/2 09:40,0.83,異常,異常,生產,V160810,3049,0,121,工件長NG
PA14,2016/11/2 09:41,3.68,自動運轉中,生產,生產,V160810,3049,20,121,
PA14,2016/11/2 09:44,1.67,異常,異常,生產,V160810,3069,0,121,工件長NG
PA14,2016/11/2 09:46,6.67,自動運轉中,生產,生產,V160810,3069,36,121,
PA14,2016/11/2 09:53,0.33,異常,異常,生產,V160810,3105,2,121,通鐵屑異常
PA14,2016/11/2 09:53,1.5,自動運轉中,生產,生產,V160810,3107,7,121,
PA14,2016/11/2 09:55,0.33,異常,異常,生產,V160810,3114,1,121,工件長NG
PA14,2016/11/2 09:55,8.02,自動運轉中,生產,生產,V160810,3115,44,121,
PA14,2016/11/2 10:03,0.67,異常,異常,生產,V160810,3159,0,121,工件長NG
PA14,2016/11/2 10:04,0.17,自動運轉中,生產,生產,V160810,3159,2,121,
PA14,2016/11/2 10:04,2.17,異常,異常,生產,V160810,3161,0,121,工件長NG
PA14,2016/11/2 10:06,2.33,自動運轉中,生產,生產,V160810,3161,12,121,
PA14,2016/11/2 10:08,0.83,異常,異常,生產,V160810,3173,1,121,工件長NG
PA14,2016/11/2 10:09,3.85,自動運轉中,生產,生產,V160810,3174,20,121,
PA14,2016/11/2 10:13,1,異常,異常,生產,V160810,3194,1,121,工件長NG
PA14,2016/11/2 10:14,6.67,自動運轉中,生產,生產,V160810,3195,35,121,
PA14,2016/11/2 10:21,0.5,異常,異常,生產,V160810,3230,0,121,無料異常
PA14,2016/11/2 10:21,1.5,自動運轉中,生產,生產,V160810,3230,8,121,
PA14,2016/11/2 10:23,3.17,異常,異常,生產,V160810,3238,0,121,無料異常
PA14,2016/11/2 10:26,8.35,自動運轉中,生產,生產,V160810,3238,45,121,
PA14,2016/11/2 10:34,1,異常,異常,生產,V160810,3283,1,121,工件長NG
PA14,2016/11/2 10:35,0.5,自動運轉中,生產,生產,V160810,3284,2,121,
PA14,2016/11/2 10:36,0.33,自動RDY,異常,生產,V160810,3286,2,121,
PA14,2016/11/2 10:36,17.87,自動運轉中,生產,生產,V160810,3288,95,121,
PA14,2016/11/2 10:54,2,異常,異常,生產,V160810,3383,0,121,無料異常
PA14,2016/11/2 10:56,4.67,自動運轉中,生產,生產,V160810,3383,25,121,
PA14,2016/11/2 11:00,0.67,異常,異常,生產,V160810,3408,0,121,通鐵屑異常
PA14,2016/11/2 11:01,5.17,自動運轉中,生產,生產,V160810,3408,28,121,
PA14,2016/11/2 11:06,4.68,異常,異常,生產,V160810,3436,0,121,傳動軸前端異常
PA14,2016/11/2 11:11,18.43,自動運轉中,生產,生產,V160810,3436,88,121,
PA14,2016/11/2 11:29,56.73,斷線,關機,生產,V160810,3524,0,121,
PA14,2016/11/2 12:26,2.83,自動RDY,開機準備,生產,V160810,3524,0,121,
PA14,2016/11/2 12:29,7.68,自動運轉中,生產,生產,V160810,3524,39,121,
PA14,2016/11/2 12:37,9.83,異常,異常,生產,V160810,3563,1,121,無料異常
PA14,2016/11/2 12:47,42.38,自動運轉中,生產,生產,V160810,3564,223,121,
PA14,2016/11/2 13:29,0.67,異常,異常,生產,V160810,3787,0,121,傳動軸前端異常
PA14,2016/11/2 13:30,24.2,自動運轉中,生產,生產,V160810,3787,129,121,
PA14,2016/11/2 13:54,3.5,異常,異常,生產,V160810,3916,2,121,無料異常
PA14,2016/11/2 13:57,38.88,自動運轉中,生產,生產,V160810,3918,204,121,
PA14,2016/11/2 14:36,0.33,自動空沖RDY,異常,生產,V160810,4122,0,121,
PA14,2016/11/2 14:36,2.67,自動運轉中,生產,生產,V160810,4122,13,121,
PA14,2016/11/2 14:39,0.17,異常,異常,生產,V160810,4135,0,121,無料異常
PA14,2016/11/2 14:39,6.52,自動運轉中,生產,生產,V160810,4135,32,121,
PA14,2016/11/2 14:46,1.33,異常,異常,生產,V160810,4167,0,121,傳動軸前端異常
PA14,2016/11/2 14:47,10,自動運轉中,生產,生產,V160810,4167,52,121,
PA14,2016/11/2 14:57,2.33,異常,異常,生產,V160810,4219,0,121,無料異常
PA14,2016/11/2 15:00,7.85,自動運轉中,生產,生產,V160810,4219,42,121,
PA14,2016/11/2 15:07,0.33,異常,異常,生產,V160810,4261,1,121,無料異常
PA14,2016/11/2 15:08,21.87,自動運轉中,生產,生產,V160810,4262,112,121,
PA14,2016/11/2 15:30,0.33,自動RDY,異常,生產,V160810,4374,0,121,傳動軸前端異常
PA14,2016/11/2 15:30,5,自動運轉中,生產,生產,V160810,4374,24,121,
PA14,2016/11/2 15:35,2.83,異常,異常,生產,V160810,4398,0,121,工件長NG
PA14,2016/11/2 15:38,11.18,自動運轉中,生產,生產,V160810,4398,56,121,
PA14,2016/11/2 15:49,1.83,異常,異常,生產,V160810,4454,0,121,工件長NG
PA14,2016/11/2 15:51,68.08,自動運轉中,生產,生產,V160810,4454,355,121,
PA14,2016/11/2 16:59,125.22,自動空沖RDY,關機準備,生產,V160810,4809,1,121,
PA14,2016/11/2 19:04,736.08,斷線,關機,生產,V160810,4810,0,121,
PA14,2016/11/3 07:20,11.33,運轉停止,開機準備,生產,V160810,4810,0,121,
PA14,2016/11/3 07:31,0.17,自動運轉中,生產,生產,V160810,4810,0,121,
PA14,2016/11/3 07:32,0.33,異常,異常,生產,V160810,4810,0,121,工件長NG
PA14,2016/11/3 07:32,11.68,自動運轉中,生產,生產,V160810,4810,61,121,
PA14,2016/11/3 07:44,6.85,異常,異常,生產,V160810,4871,0,121,無料異常
PA14,2016/11/3 07:50,14.18,自動運轉中,生產,生產,V160810,4871,72,121,
PA14,2016/11/3 08:05,4,異常,異常,生產,V160810,4943,0,121,無料異常
PA14,2016/11/3 08:09,5.83,異常,調機,調機,V160810,4943,0,121,
PA14,2016/11/3 08:15,11.52,自動運轉中,生產,調機,V160810,4943,58,121,
PA14,2016/11/3 08:26,0.83,異常,異常,生產,V160810,5001,0,121,無料異常
PA14,2016/11/3 08:27,41.88,自動運轉中,生產,生產,V160810,5001,223,121,
PA14,2016/11/3 09:09,0.5,異常,異常,生產,V160810,5224,0,121,無料異常
PA14,2016/11/3 09:09,27.2,自動運轉中,生產,生產,V160810,5224,144,121,
PA14,2016/11/3 09:36,5.33,異常,異常,生產,V160810,5368,1,121,傳動軸前端異常
PA14,2016/11/3 09:42,42.55,自動運轉中,生產,生產,V160810,5369,227,121,
PA14,2016/11/3 10:24,0.33,異常,異常,生產,V160810,5596,0,121,無料異常
PA14,2016/11/3 10:25,25.87,自動運轉中,生產,生產,V160810,5596,138,121,
PA14,2016/11/3 10:51,0.83,異常,異常,生產,V160810,5734,0,121,無料異常
PA14,2016/11/3 10:51,37.05,自動運轉中,生產,生產,V160810,5734,199,121,
PA14,2016/11/3 11:28,1.08,自動RDY,關機準備,生產,V160810,5933,0,121,
PA14,2016/11/3 11:29,58.15,斷線,關機,生產,V160810,5933,0,121,
PA14,2016/11/3 12:28,1.33,自動RDY,開機準備,生產,V160810,5933,0,121,
